# LiDAR Point Cloud Data
# Session: 20251016_205717
# Lines: 30, FOV: 60°
# Format: X Y Z Range
# Total Points: 570
-0.822 0.000 -6.501 10.038
-0.492 0.000 -6.621 10.014
-0.164 0.000 -6.740 10.002
0.164 0.000 -6.860 10.002
0.492 0.000 -6.979 10.014
0.822 0.000 -7.099 10.038
1.154 0.000 -7.220 10.075
1.488 0.000 -7.342 10.125
1.827 0.000 -7.465 10.187
2.169 0.000 -7.590 10.263
2.518 0.000 -7.716 10.353
2.873 0.000 -7.846 10.457
3.236 0.000 -7.978 10.576
3.607 0.000 -8.113 10.711
3.989 0.000 -8.252 10.864
4.382 0.000 -8.395 11.034
4.788 0.000 -8.543 11.223
5.209 0.000 -8.696 11.434
-5.209 0.000 -3.904 11.434
-4.788 0.000 -4.057 11.223
-4.382 0.000 -4.205 11.034
-3.989 0.000 -4.348 10.864
-3.607 0.000 -4.487 10.711
-3.236 0.000 -4.622 10.576
-2.873 0.000 -4.754 10.457
-2.518 0.000 -4.884 10.353
-2.169 0.000 -5.010 10.263
-1.827 0.000 -5.135 10.187
-1.488 0.000 -5.258 10.125
-1.154 0.000 -5.380 10.075
-0.822 0.000 -5.501 10.038
-0.492 0.000 -5.621 10.014
-0.164 0.000 -5.740 10.002
0.164 0.000 -5.860 10.002
0.492 0.000 -5.979 10.014
0.822 0.000 -6.099 10.038
1.154 0.000 -6.220 10.075
1.488 0.000 -6.342 10.125
1.827 0.000 -6.465 10.187
2.169 0.000 -6.590 10.263
2.518 0.000 -6.716 10.353
2.873 0.000 -6.846 10.457
3.236 0.000 -6.978 10.576
3.607 0.000 -7.113 10.711
3.989 0.000 -7.252 10.864
4.382 0.000 -7.395 11.034
4.788 0.000 -7.543 11.223
5.209 0.000 -7.696 11.434
-5.209 0.000 -2.804 11.434
-4.788 0.000 -2.957 11.223
-4.382 0.000 -3.105 11.034
-3.989 0.000 -3.248 10.864
-3.607 0.000 -3.387 10.711
-3.236 0.000 -3.522 10.576
-2.873 0.000 -3.654 10.457
-2.518 0.000 -3.784 10.353
-2.169 0.000 -3.910 10.263
-1.827 0.000 -4.035 10.187
-1.488 0.000 -4.158 10.125
-1.154 0.000 -4.280 10.075
-0.822 0.000 -4.401 10.038
-0.492 0.000 -4.521 10.014
-0.164 0.000 -4.640 10.002
0.164 0.000 -4.760 10.002
0.492 0.000 -4.879 10.014
0.822 0.000 -4.999 10.038
1.154 0.000 -5.120 10.075
1.488 0.000 -5.242 10.125
1.827 0.000 -5.365 10.187
2.169 0.000 -5.490 10.263
2.518 0.000 -5.616 10.353
2.873 0.000 -5.746 10.457
3.236 0.000 -5.878 10.576
3.607 0.000 -6.013 10.711
3.989 0.000 -6.152 10.864
4.382 0.000 -6.295 11.034
4.788 0.000 -6.443 11.223
5.209 0.000 -6.596 11.434
-5.209 0.000 -1.704 11.434
-4.788 0.000 -1.857 11.223
-4.382 0.000 -2.005 11.034
-3.989 0.000 -2.148 10.864
-3.607 0.000 -2.287 10.711
-3.236 0.000 -2.422 10.576
-2.873 0.000 -2.554 10.457
-2.518 0.000 -2.684 10.353
-2.169 0.000 -2.810 10.263
-1.827 0.000 -2.935 10.187
-1.488 0.000 -3.058 10.125
-1.154 0.000 -3.180 10.075
-0.822 0.000 -3.301 10.038
-0.492 0.000 -3.421 10.014
-0.164 0.000 -3.540 10.002
0.164 0.000 -3.660 10.002
0.492 0.000 -3.779 10.014
0.822 0.000 -3.899 10.038
1.154 0.000 -4.020 10.075
1.488 0.000 -4.142 10.125
1.827 0.000 -4.265 10.187
2.169 0.000 -4.390 10.263
2.518 0.000 -4.516 10.353
2.873 0.000 -4.646 10.457
3.236 0.000 -4.778 10.576
3.607 0.000 -4.913 10.711
3.989 0.000 -5.052 10.864
4.382 0.000 -5.195 11.034
4.788 0.000 -5.343 11.223
5.209 0.000 -5.496 11.434
-5.209 0.000 -0.704 11.434
-4.788 0.000 -0.857 11.223
-4.382 0.000 -1.005 11.034
-3.989 0.000 -1.148 10.864
-3.607 0.000 -1.287 10.711
-3.236 0.000 -1.422 10.576
-2.873 0.000 -1.554 10.457
-2.518 0.000 -1.684 10.353
-2.169 0.000 -1.810 10.263
-1.827 0.000 -1.935 10.187
-1.488 0.000 -2.058 10.125
-1.154 0.000 -2.180 10.075
-0.822 0.000 -2.301 10.038
-0.492 0.000 -2.421 10.014
-0.164 0.000 -2.540 10.002
0.164 0.000 -2.660 10.002
0.492 0.000 -2.779 10.014
0.822 0.000 -2.899 10.038
1.154 0.000 -3.020 10.075
1.488 0.000 -3.142 10.125
1.827 0.000 -3.265 10.187
2.169 0.000 -3.390 10.263
2.518 0.000 -3.516 10.353
2.873 0.000 -3.646 10.457
3.236 0.000 -3.778 10.576
3.607 0.000 -3.913 10.711
3.989 0.000 -4.052 10.864
4.382 0.000 -4.195 11.034
4.788 0.000 -4.343 11.223
5.209 0.000 -4.496 11.434
-5.209 0.000 0.396 11.434
-4.788 0.000 0.243 11.223
-4.382 0.000 0.095 11.034
-3.989 0.000 -0.048 10.864
-3.607 0.000 -0.187 10.711
-3.236 0.000 -0.322 10.576
-2.873 0.000 -0.454 10.457
-2.518 0.000 -0.584 10.353
-2.169 0.000 -0.710 10.263
-1.827 0.000 -0.835 10.187
-1.488 0.000 -0.958 10.125
-1.154 0.000 -1.080 10.075
-0.822 0.000 -1.201 10.038
-0.492 0.000 -1.321 10.014
-0.164 0.000 -1.440 10.002
0.164 0.000 -1.560 10.002
0.492 0.000 -1.679 10.014
0.822 0.000 -1.799 10.038
1.154 0.000 -1.920 10.075
1.488 0.000 -2.042 10.125
1.827 0.000 -2.165 10.187
2.169 0.000 -2.290 10.263
2.518 0.000 -2.416 10.353
2.873 0.000 -2.546 10.457
3.236 0.000 -2.678 10.576
3.607 0.000 -2.813 10.711
3.989 0.000 -2.952 10.864
4.382 0.000 -3.095 11.034
4.788 0.000 -3.243 11.223
5.209 0.000 -3.396 11.434
-5.209 0.000 1.396 11.434
-4.788 0.000 1.243 11.223
-4.382 0.000 1.095 11.034
-3.989 0.000 0.952 10.864
-3.607 0.000 0.813 10.711
-3.236 0.000 0.678 10.576
-2.873 0.000 0.546 10.457
-2.518 0.000 0.416 10.353
-1.741 1.974 0.134 8.237
-1.476 1.918 0.037 8.233
-1.488 0.000 0.042 10.125
-1.154 0.000 -0.080 10.075
-0.822 0.000 -0.201 10.038
-0.492 0.000 -0.321 10.014
-0.164 0.000 -0.440 10.002
0.164 0.000 -0.560 10.002
0.426 1.340 -0.655 8.672
0.739 1.016 -0.769 9.018
1.154 0.000 -0.920 10.075
1.300 1.268 -0.973 8.841
1.644 1.001 -1.098 9.167
1.993 0.814 -1.225 9.427
2.277 0.956 -1.329 9.363
2.873 0.000 -1.546 10.457
3.236 0.000 -1.678 10.576
3.607 0.000 -1.813 10.711
3.989 0.000 -1.952 10.864
4.382 0.000 -2.095 11.034
4.788 0.000 -2.243 11.223
5.209 0.000 -2.396 11.434
-5.209 0.000 2.496 11.434
-4.788 0.000 2.343 11.223
-4.382 0.000 2.195 11.034
-3.989 0.000 2.052 10.864
-3.607 0.000 1.913 10.711
-3.236 0.000 1.778 10.576
-2.873 0.000 1.646 10.457
-2.518 0.000 1.516 10.353
-2.169 0.000 1.390 10.263
-1.827 0.000 1.265 10.187
-1.488 0.000 1.142 10.125
-1.154 0.000 1.020 10.075
-0.822 0.000 0.899 10.038
-0.492 0.000 0.779 10.014
-0.164 0.000 0.660 10.002
0.164 0.000 0.540 10.002
0.398 1.918 0.455 8.093
0.653 2.055 0.362 7.975
0.917 2.055 0.266 8.005
1.182 2.055 0.170 8.044
1.451 2.055 0.072 8.094
1.724 2.055 -0.027 8.154
2.000 2.055 -0.128 8.225
2.524 1.214 -0.319 9.188
2.717 1.604 -0.389 8.880
3.048 1.550 -0.509 9.051
3.454 1.340 -0.657 9.408
4.382 0.000 -0.995 11.034
4.788 0.000 -1.143 11.223
5.209 0.000 -1.296 11.434
-5.209 0.000 3.596 11.434
-4.788 0.000 3.443 11.223
-4.382 0.000 3.295 11.034
-3.989 0.000 3.152 10.864
-3.607 0.000 3.013 10.711
-3.236 0.000 2.878 10.576
-2.873 0.000 2.746 10.457
-2.518 0.000 2.616 10.353
-2.169 0.000 2.490 10.263
-1.827 0.000 2.365 10.187
-1.488 0.000 2.242 10.125
-1.154 0.000 2.120 10.075
-0.822 0.000 1.999 10.038
-0.492 0.000 1.879 10.014
-0.164 0.000 1.760 10.002
0.120 2.673 1.656 7.328
0.339 3.123 1.577 6.887
0.487 4.079 1.523 5.944
0.683 4.079 1.451 5.965
0.881 4.079 1.379 5.995
1.082 4.079 1.306 6.032
1.285 4.079 1.232 6.077
1.491 4.079 1.157 6.130
1.701 4.079 1.081 6.192
2.759 1.472 0.696 9.020
3.607 0.000 0.387 10.711
3.500 1.225 0.426 9.532
3.541 1.918 0.411 8.917
3.870 1.918 0.292 9.070
4.210 1.918 0.168 9.240
-5.209 0.000 4.596 11.434
-4.788 0.000 4.443 11.223
-4.382 0.000 4.295 11.034
-3.989 0.000 4.152 10.864
-3.607 0.000 4.013 10.711
-3.236 0.000 3.878 10.576
-2.873 0.000 3.746 10.457
-2.518 0.000 3.616 10.353
-2.169 0.000 3.490 10.263
-1.827 0.000 3.365 10.187
-1.488 0.000 3.242 10.125
-1.154 0.000 3.120 10.075
-0.822 0.000 2.999 10.038
-0.492 0.000 2.879 10.014
-0.164 0.000 2.760 10.002
0.120 2.673 2.656 7.328
0.339 3.123 2.577 6.887
0.487 4.079 2.523 5.944
0.683 4.079 2.451 5.965
0.881 4.079 2.379 5.995
1.005 4.498 2.334 5.605
1.194 4.498 2.266 5.647
1.385 4.498 2.196 5.697
1.581 4.498 2.125 5.754
1.780 4.498 2.052 5.820
1.985 4.498 1.978 5.894
2.195 4.498 1.901 5.978
2.411 4.498 1.822 6.071
2.835 4.079 1.668 6.645
3.084 4.079 1.577 6.770
-1.315 7.476 4.279 2.886
-1.101 7.701 4.201 2.580
-1.114 7.459 4.205 2.804
-1.017 7.450 4.170 2.770
-0.923 7.442 4.136 2.740
-0.830 7.434 4.102 2.713
-2.873 0.000 4.846 10.457
-2.518 0.000 4.716 10.353
-2.169 0.000 4.590 10.263
-1.827 0.000 4.465 10.187
-1.488 0.000 4.342 10.125
-1.154 0.000 4.220 10.075
-0.822 0.000 4.099 10.038
-0.492 0.000 3.979 10.014
-0.164 0.000 3.860 10.002
0.141 1.378 3.749 8.624
0.344 3.019 3.675 6.990
0.474 4.235 3.627 5.787
0.683 4.079 3.551 5.965
0.881 4.079 3.479 5.995
1.082 4.079 3.406 6.032
1.263 4.177 3.340 5.976
1.444 4.263 3.274 5.939
1.624 4.348 3.209 5.910
1.827 4.353 3.135 5.973
2.037 4.353 3.059 6.049
2.252 4.355 2.981 6.132
2.427 4.461 2.917 6.112
2.835 4.079 2.768 6.645
3.084 4.079 2.677 6.770
-1.402 7.308 5.310 3.077
-1.171 7.554 5.226 2.745
-1.031 7.646 5.175 2.597
-0.906 7.729 5.130 2.467
-0.791 7.806 5.088 2.350
-0.680 7.898 5.048 2.224
-0.580 7.980 5.011 2.112
-0.500 8.016 4.982 2.054
-0.428 8.028 4.956 2.024
-0.362 8.020 4.932 2.017
-0.296 8.013 4.908 2.012
-0.230 8.005 4.884 2.010
-0.165 7.998 4.860 2.010
-0.099 7.990 4.836 2.012
-0.033 7.983 4.812 2.017
0.033 7.975 4.788 2.025
0.100 7.968 4.764 2.034
0.167 7.965 4.739 2.043
0.660 4.280 4.560 5.763
0.848 4.305 4.491 5.766
1.040 4.305 4.421 5.802
1.241 4.280 4.348 5.871
1.440 4.280 4.276 5.922
1.643 4.280 4.202 5.982
1.841 4.309 4.130 6.019
2.053 4.309 4.053 6.096
2.282 4.280 3.970 6.215
2.507 4.280 3.888 6.312
2.739 4.280 3.803 6.420
3.042 4.159 3.693 6.678
-1.292 7.521 6.370 2.835
-1.201 7.491 6.337 2.816
-1.116 7.453 6.306 2.810
-1.029 7.420 6.275 2.803
-0.943 7.386 6.243 2.800
-0.847 7.382 6.208 2.769
-0.747 7.401 6.172 2.718
-0.654 7.401 6.138 2.691
-0.566 7.393 6.106 2.675
-0.642 6.486 6.134 3.579
-0.505 6.605 6.084 3.437
-0.379 6.715 6.038 3.310
-0.822 0.000 6.199 10.038
-0.492 0.000 6.079 10.014
-0.164 0.000 5.960 10.002
0.164 0.000 5.840 10.002
0.344 3.019 5.775 6.990
0.487 4.079 5.723 5.944
0.658 4.297 5.661 5.746
0.848 4.302 5.591 5.769
1.040 4.306 5.521 5.800
1.235 4.307 5.450 5.843
1.433 4.307 5.378 5.894
1.636 4.307 5.305 5.953
1.843 4.304 5.229 6.024
2.054 4.307 5.153 6.098
2.282 4.280 5.070 6.215
2.487 4.324 4.995 6.263
2.739 4.280 4.903 6.420
3.023 4.196 4.800 6.636
-1.830 6.487 7.666 4.017
-1.689 6.473 7.615 3.959
-1.563 6.433 7.569 3.935
-1.438 6.395 7.523 3.917
-1.314 6.356 7.478 3.903
-1.248 6.143 7.454 4.079
-1.338 5.342 7.487 4.871
-1.479 4.125 7.538 6.082
-1.314 3.944 7.478 6.215
-1.116 3.888 7.406 6.227
-0.906 3.915 7.330 6.161
-0.703 3.903 7.256 6.142
-0.512 3.770 7.186 6.254
-0.310 3.711 7.113 6.298
-0.104 3.650 7.038 6.351
0.140 1.472 6.949 8.529
0.322 3.463 6.883 6.546
0.487 4.079 6.823 5.944
0.659 4.290 6.760 5.753
0.851 4.280 6.690 5.792
1.040 4.307 6.622 5.800
1.235 4.307 6.550 5.843
1.435 4.302 6.478 5.899
1.636 4.307 6.405 5.953
1.842 4.307 6.330 6.021
2.054 4.307 6.253 6.098
2.273 4.303 6.173 6.189
2.496 4.304 6.091 6.285
2.726 4.306 6.008 6.391
3.084 4.079 5.877 6.770
-1.793 6.559 8.752 3.935
-1.669 6.514 8.707 3.912
-1.637 6.264 8.696 4.123
-1.503 6.232 8.647 4.094
-1.384 6.163 8.604 4.110
-1.264 6.094 8.560 4.131
-1.136 6.045 8.514 4.136
-0.982 6.099 8.458 4.039
-0.840 6.126 8.406 3.976
-0.705 6.142 8.357 3.931
-0.576 6.127 8.310 3.921
-0.507 5.604 8.285 4.429
-0.484 4.110 8.276 5.912
-0.284 4.243 8.203 5.765
-0.092 4.381 8.134 5.620
0.090 4.524 8.067 5.476
0.267 4.572 8.003 5.435
0.448 4.554 7.937 5.467
0.631 4.533 7.870 5.508
0.816 4.515 7.803 5.554
1.558 1.472 7.533 8.688
1.477 3.194 7.563 6.985
1.582 3.717 7.524 6.505
1.754 3.896 7.462 6.383
1.916 4.079 7.403 6.262
2.136 4.079 7.323 6.342
2.324 4.173 7.254 6.330
2.502 4.290 7.189 6.300
2.713 4.334 7.113 6.359
3.084 4.079 6.977 6.770
-1.697 6.742 9.818 3.726
-1.581 6.697 9.776 3.707
-1.467 6.653 9.734 3.693
-1.353 6.609 9.692 3.684
-1.239 6.565 9.651 3.679
-1.128 6.514 9.610 3.686
-1.018 6.457 9.571 3.705
-0.909 6.391 9.531 3.737
-1.324 3.897 9.682 6.263
-1.112 3.910 9.605 6.204
-0.905 3.922 9.529 6.154
-0.702 3.917 9.455 6.128
-0.503 3.876 9.383 6.147
-0.292 4.075 9.306 5.933
-0.103 3.695 9.238 6.306
0.103 3.726 9.163 6.275
0.303 3.853 9.090 6.156
0.499 3.926 9.018 6.098
0.695 3.980 8.947 6.065
0.890 4.018 8.876 6.057
1.092 4.020 8.802 6.091
1.767 1.856 8.557 8.359
2.168 1.390 8.411 8.913
2.311 1.955 8.359 8.413
2.603 1.955 8.253 8.509
2.902 1.955 8.144 8.618
3.264 1.818 8.012 8.889
3.585 1.818 7.895 9.028
4.788 0.000 7.457 11.223
5.209 0.000 7.304 11.434
